Title,Bias Rating,Factual Reporting,Country,Press Freedom Rating,Media Type:,Traffic/Popularity:,MBFC Credibility Rating:,Source,Unnamed: 9,link
National Alliance (natall.com),,LOW,,,Website,Minimal Traffic,,https://nataal.coml/,"Propaganda, Conspiracy, Hate Group",nataal.coml
My Right American (myrightamerica.com),RIGHT ,,,,,,,https://myrightamerica.com/,"Extreme Right, Propaganda, Conspiracy, Lack of Transparency",myrightamerica.com
MoveOn (front.moveon.org),LEFT,MIXED,USA,,,,,https://front.moveon.org/,,front.moveon.org
MoonBattery (moonbattery.com),RIGHT ,MIXED,USA,USA (45/180 Press Freedom),,,,https://moonbattery.com/,"Conspiracy, Propaganda, Some Fake News,",moonbattery.com
Monterey Times (montereytimes.com),RIGHT-CENTER,,,,Website,Minimal Traffic,,https://montereytimes.com/,"Imposter Site, Lack of Transparency, False Information",montereytimes.com
Mondoweiss (mondoweiss.net),RIGHT ,MIXED,USA,USA (45/180 Press Freedom),,Minimal Traffic,LOW,https://mondoweiss.net/,"Antisemitic, Propaganda, Hate Group, Misinformation",mondoweiss.net
Mohave Today (mohavetoday.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://mohavetoday.com/,"Imposter Site, Lack of Transparency, False Information",mohavetoday.com
Mobile Courant (mobilecourant.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://mobilecourant.com/,"Imposter Site, Lack of Transparency, False Information",mobilecourant.com
Mixi.Media (mixi.media),RIGHT ,LOW,Unknown,,,,,https://mixi.media/,"Poor Sourcing, Pseudoscience, Lack of Transparency",mixi.media
Middle East Media Research Institute (Memri) (www.memri.org),,,,,,,,https://www.memri.org/,"Poor Sourcing, Propaganda, Failed Fact Checks",www.memri.org
Middle East Forum (www.meforum.org),RIGHT ,,,,,,,https://meforum.org/,"Extreme Right, Propaganda, Conspiracy, Anti-Islam",meforum.org
Middle American Democrat (https://middleamericandemocrat.com),LEFT,LOW,USA,USA (45/180 Press Freedom),,,,https://middleamericandemocrat.com/,"Lack of Transparency, Failed Fact Check",middleamericandemocrat.com
Metric Media (metricmedianews.com),RIGHT-CENTER,,,,Website,Minimal Traffic,,https://metricmedianews.com/,"Imposter Site, Lack of Transparency, False Information",metricmedianews.com
Metapedia (en.metapedia.org),RIGHT ,,,,,,,https://en.metapedia.org/,"Extreme Right, Hate Group",en.metapedia.org
Mercopress (en.mercopress.com),LEFT-CENTER,MIXED,,MOSTLY FREEDOM,Website,,,https://mercopress.com/,"Lack of Transparency, Poor Sourcing",mercopress.com
Merced Times (mercedtimes.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://mercedtimes.com/,"Imposter Site, Lack of Transparency, False Information",mercedtimes.com
Mehr News Agency (en.mehrnews.com),,,,,,,,https://mehrnews.com/,"Poor Sourcing, State Propaganda, Conspiracy",mehrnews.com
Mat-Su (matsutimes.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://matsutimes.com/,"Imposter Site, Lack of Transparency, False Information",matsutimes.com
Marin Leader (marinleader.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://marinleader.com/,"Imposter Site, Lack of Transparency, False Information",marinleader.com
MAGA Daily Report (magadailyreport.com),,LOW,USA,USA (45/180 Press Freedom),,,,https://magadailyreport.com/,"Lack of Transparency, Poor Sourcing",magadailyreport.com
Mad World News (madworldnews.com),RIGHT ,,,,,,,https://madworldnews.com/,"Extreme Right, Propaganda, Lack of Transparency Some Fake News",madworldnews.com
Lucianne.com (https://www.lucianne.com),,LOW,USA,USA (45/180 Press Freedom),,,,https://lucianne.com/,Poor Sources that frequently fail fact checks.,lucianne.com
Lowe Delta News (lowedeltanews.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://lowedeltanews.com/,"Imposter Site, Lack of Transparency, False Information",lowedeltanews.com
Louder with Crowder (louderwithcrowder.com),,,,,Website,,,https://louderwithcrowder.com/,"Propaganda, Poor Sourcing, Several Failed Fact Checks",louderwithcrowder.com
London Web News (londonwebnews.com),,LOW,United Kingdom,United Kingdom (33/180 Press Freedom),Website,,,https://londonwebnews.com/,"Lack of Transparency, Poor Sourcing, Plagiarism, Fake News",londonwebnews.com
Live Leak (www.liveleak.com),RIGHT-CENTER,,,,Website,,,https://liveleak.com/,,liveleak.com
Life News (www.lifenews.com),RIGHT ,,,,Website,,,https://lifenews.com/,"Poor Sourcing, Propaganda, Pseudoscience, Failed Fact Checks",lifenews.com
Liberty Unyeilding,RIGHT ,MIXED,USA,USA (45/180 Press Freedom),,,,https://liberty-unyielding/,,liberty-unyielding
Liberty Talk.fm (libertytalk.fm),RIGHT ,MIXED,USA,USA (45/180 Press Freedom),,,,https://libertytalk.fm/,"Lack of Transparency, Poor Sourcing, Failed Fact Checks, Pseudoscience, Conspiracy",libertytalk.fm
Liberty Hangout (libertyhangout.org),LEFT,LOW,USA,USA (45/180 Press Freedom),,,,https://libertyhangout.org/,,libertyhangout.org
Lew Rockwell (www.lewrockwell.com),RIGHT ,LOW,,,Website,Medium Traffic,,https://lewrockwell.com/,"Propaganda, Conspiracy, Pseudoscience, Poor Sources, Failed Fact Checks",lewrockwell.com
Left Exposed (leftexposed.org),RIGHT ,LOW,USA,USA (45/180 Press Freedom),,,,https://leftexposed.org/,"Propaganda, Poor Sourcing, Numerous Failed Fact Checks",leftexposed.org
Left Action (leftaction.com),LEFT,LOW,USA,USA (45/180 Press Freedom),,,,https://leftaction.com/,,leftaction.com
LAX Leader (laxleader.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://laxleader.com/,"Imposter Site, Lack of Transparency, False Information",laxleader.com
Last Frontier News (lastfrontiernews.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://lastfrontiernews.com/,"Imposter Site, Lack of Transparency, False Information",lastfrontiernews.com
Lancaster Courier (lancastercourier.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,,https://lancastercourier.com/,"Lack of Transparency, Poor Sourcing, Imposter Site",lancastercourier.com
Lake Tahoe Sun (laketahoesun.com),RIGHT-CENTER,,,,Website,Minimal Traffic,,https://laketahoesun.com/,"Imposter Site, Lack of Transparency, False Information",laketahoesun.com
LA Harbor News (laharbornews.com),RIGHT-CENTER,,,,Website,Minimal Traffic,,https://laharbornews.com/,"Imposter Site, Lack of Transparency, False Information",laharbornews.com
LADbible,,LOW,United Kingdom,UK (35/180 Press Freedom),,,,https://ladbible.com/,,ladbible.com
Korean Central News Agency,,LOW,,,Website,Medium Traffic,,https://kcnawatch.org/,"Propaganda, Conspiracy, Nationalism, Censorship",kcnawatch.org
Knights Templar International (knightstemplarinternational.com),RIGHT ,LOW,,,,Minimal Traffic,,https://knightstemplarinternational.com/,"Extreme Right, Propaganda, Conspiracy, Anti-Islam",knightstemplarinternational.com
Kings County Times (kingscountytimes.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://kingscountytimes.com/,"Imposter Site, Lack of Transparency, False Information",kingscountytimes.com
Kern County Times (kerncountytimes.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://kerncountytimes.com/,"Imposter Site, Lack of Transparency, False Information",kerncountytimes.com
Just the News (justthenews.com),RIGHT ,MIXED,USA,MOSTLY FREEDOM,Website,High Traffic,,https://justthenews.com/,"Conspiracy Theories, Propaganda, Numerous Failed Fact Checks",justthenews.com
Just the Facts (www.justthefacts.org),RIGHT,,,,,,,https://justthefacts.org/,"Right, Propaganda, Lack of Transparency",justthefacts.org
Judicial Watch (www.judicialwatch.org),RIGHT ,LOW,USA,MOSTLY FREEDOM,Website,Medium Traffic,,https://judicialwatch.org/,,judicialwatch.org
Jonesboro Times (jonesborotimes.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://jonesborotimes.com/,"Imposter Site, Lack of Transparency, False Information",jonesborotimes.com
Jefferson Reporter (jeffersonreporter.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://jeffersonreporter.com/,"Imposter Site, Lack of Transparency, False Information",jeffersonreporter.com
iPatriot (ipatriot.com),,,,,,Minimal Traffic,,https://ipatriot.com/,"Propaganda, Poor Sourcing, Lack Transparency",ipatriot.com
International Organization for the Family (IOF) (profam.org),RIGHT ,,,,,,,https://profam.org,"Extreme Right, Propaganda, Conspiracy, Hate Group",profam.org
Interior Alaska News (interioralaskanews.com),RIGHT-CENTER,,,,Website,Minimal Traffic,,https://interioralaskanews.com/,"Imposter Site, Lack of Transparency, False Information",interioralaskanews.com
Institute for Historical Review (IHR) (ihr.org),RIGHT ,,,,,,,https://ihr.org/,"Extreme Right, Propaganda, Conspiracy, Hate Group",ihr.org
Inner Strength Zone (innerstrength.zone),,LOW,,MOSTLY FREEDOM,Website,,,https://innerstrength.zone/,"Lack of Transparency, Pseudoscience, False Claims",innerstrength.zone
InfoScum (www.infoscum.com),,,,,,,,https://infoscum.com/,Lack Of Transparency,infoscum.com
Information Liberation (www.informationliberation.com),RIGHT ,,,,,,,https://informationliberation.com/,"Propaganda, Conspiracy, Lack of Transparency",informationliberation.com
Independent Sentinel (www.independentsentinel.com),RIGHT,LOW,USA,MOSTLY FREEDOM,Website,Medium Traffic,LOW,https://independentsentinel.com/,"Far Right, Poor Sources, Propaganda, Conspiracy, False Claims",independentsentinel.com
InfoGalactic (infogalactic.com),,LOW,,,Website,Medium Traffic,LOW ,https://infogalactic.com/,"Propaganda, Conspiracy",infogalactic.com
Imperial CA News (imperialcanews.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://imperialcanews.com/,"Imposter Site, Lack of Transparency, False Information",imperialcanews.com
IMOwired (imowired.com),RIGHT ,,,,,,,https://imowired.com/,"Extreme Right, Propaganda, Conspiracy, Fake News",imowired.com
Illicit Info (illicitinfo.com),RIGHT ,LOW,USA,USA (44/180 Press Freedom),,Minimal Traffic,LOW,https://illicitinfo.com/,,illicitinfo.com
Illegal Alien Crime Report (www.illegalaliencrimereport.com),,MIXED,USA,USA (45/180 Press Freedom),,,,https://illegalaliencrimereport.com/,"Anti-Immigration Propaganda, Poor Sourcing, Lack of Transparency",illegalaliencrimereport.com
"I, Hypocrite (ihypocrite.net)",RIGHT ,,,,,,,https://ihypocrite.org/,"Extreme Right, Propaganda, Conspiracy",ihypocrite.org
I love my Freedom (ilovemyfreedom.org),RIGHT ,,,,,,,https://ilovemyfreedom.org/,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing",ilovemyfreedom.org
I Hate the Media (www.ihatethemedia.com),RIGHT ,LOW,USA,USA (45/180 Press Freedom),,,,https://ihatethemedia.com/,"Propaganda, Conspiracy, Some Fake News (Through Republishing)",ihatethemedia.com
iHarare (iharare.com),LEFT,MIXED,Zimbabwe,LOW FREEDOM,Website,Medium Traffic,,https://iharare.com/,"Poor Sourcing, Sensationalism, Fake news, Failed Fact Checks",iharare.com
Huntsville Leader (huntsvilleleader.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://huntsvilleleader.com/,"Imposter Site, Lack of Transparency, False Information",huntsvilleleader.com
Hot Springs Times (hotspringstimes.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://hotspringstimes.com/,"Imposter Site, Lack of Transparency, False Information",hotspringstimes.com
Hoodsite-USA Crime,,,,,Website,Medium Traffic,,https://hoodsite/,,hoodsite
Hogg Watch (www.hoggwatch.com),RIGHT ,LOW,USA,USA (44/180 Press Freedom),,Minimal Traffic,LOW,https://hoggwatch.com/,,hoggwatch.com
Hindustan Times (www.hindustantimes.com),LEFT-CENTER,,,,Website,,,https://hindustantimes.com/,,hindustantimes.com
Heartland Institute (www.heartland.org),RIGHT,LOW,USA,USA (44/180 Press Freedom),,Minimal Traffic,LOW,https://heartland.org/,,heartland.org
Here is the Evidence (hereistheevidence.com),RIGHT,LOW,,,Website,Minimal Traffic,,https://hereistheevidence.com/,"Lack of Transparency, Poor Sources, False Information",hereistheevidence.com
Head Topics (headtopics.com),LEFT-CENTER,MIXED,,,Website,,,https://headtopics.com/,"Poor Sourcing, Lack of Transparency",headtopics.com
Hawar News Agancy (en.hawarnews.com),LEFT,LOW,Syria,TOTAL OPPRESSION,Online Newspaper,Medium Traffic,,https://hawarnews.com/,,hawarnews.com
Hannity.com,RIGHT ,LOW,USA,MOSTLY FREEDOM,Website,Medium Traffic,LOW,https://hannity.com/,"Poor Sourcing, Propaganda, Conspiracy, Numerous Failed Fact Checks",hannity.com
Hang The Bankers (www.hangthebankers.com),RIGHT ,,,,,,,https://hangthebankers.com/,"Extreme Right, Propaganda, Conspiracy",hangthebankers.com
Gulf News (gulfnews.com),,,United Arab Emirates,,,,,https://gulfnews.com/,,gulfnews.com
Gucmakale.com,LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,,https://gucmakalecom/,"Poor Sourcing, Lack of Transparency",gucmakalecom
Grunge.com,LEFT-CENTER,MIXED,USA,MOSTLY FREEDOM,Website,High Traffic,,https://grunge/,,grunge
Great American Republic (https://greatamericanrepublic.com),RIGHT ,LOW,USA,USA (45/180 Press Freedom),,,,https://greatamericanrepublic.com,"Conspiracy, Pseudoscience, Propaganda, Lack of Transparency",greatamericanrepublic.com
Great American Daily (greatamericandaily.com),RIGHT ,LOW,USA,MOSTLY FREEDOM,Website,Minimal Traffic,LOW,https://greatamericandaily.com/,"Propaganda, Conspiracy, Poor Sourcing, Lack of Transparency",greatamericandaily.com
Grand Canyon Times (grandcanyontimes.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://grandcanyontimes.com/,"Imposter Site, Lack of Transparency, False Information",grandcanyontimes.com
Gop.gov House Republicans (gop.gov),RIGHT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,LOW,https://gop.gov/,"Propaganda, Complete lack of Transparency",gop.gov
GoodGopher (www.goodgopher.com),,,,,,,,https://goodgopher.com/,"Right, Conspiracy, Pseudoscience, Some Fake News",goodgopher.com
Golden State Today (goldenstatetoday.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://goldenstatetoday.com/,"Imposter Site, Lack of Transparency, False Information",goldenstatetoday.com
Gold Country Today (goldcountrytoday.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://goldcountrytoday.com/,"Imposter Site, Lack of Transparency, False Information",goldcountrytoday.com
Godfather Politics (godfatherpolitics.com),,,,,,,,https://godfatherpolitics.com/,"Extreme Right, Propaganda, Conspiracy",godfatherpolitics.com
GOD Good Lord Above (thegoodlordabove.com),RIGHT ,MIXED,USA,USA (45/180 Press Freedom),,,,https://thegoodlordabove.com/,,thegoodlordabove.com
Gnews (gnews.org),RIGHT ,LOW,,,,Medium Traffic,,https://gnews.org/,"Conspiracy, Propaganda, Poor Sourcing, Fake News, Lack of Transparency",gnews.org
Globe Magazine (www.globemagazine.com),,LOW,,,Magazine,Minimal Traffic,,https://globemagazine.com/,"Sensationalism, Fake News",globemagazine.com
Girls Just Wanna Have guns (girlsjustwannahaveguns.com),,LOW,,,Website,Minimal Traffic,,https://girlsjustwannahaveguns.com/,"Propaganda, Lack of Transparency",girlsjustwannahaveguns.com
Ghost.Report,Right,,,USA (48/180 Press Freedom),,,,https://ghost.report/,"Propaganda, Conspiracy",ghost.report
Geology In (www.geologyin.com),,,,,,,,https://geologyin.com/,Lack of transparency,geologyin.com
Gen Z Conservative (genzconservative.com),,,,MOSTLY FREEDOM,Website,Medium Traffic,,https://genzconservative.com/,"Lack of Transparency, Propaganda, Conspiracy, Poor Sources, False Information",genzconservative.com
Geller Report (pamelageller.com),,LOW,,,Website,Medium Traffic,,https://pamelgeller.com/,"Conspiracy, Propaganda, Anti-Islam, Fake News, Numerous Failed Fact Checks",pamelgeller.com
Gatestone Institute (www.gatestoneinstitute.org),RIGHT ,LOW,USA,USA (45/180 Press Freedom),,,,https://gatestoneinstitute.org/,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing, Lack of Transparency, False Information",gatestoneinstitute.org
Gadsden Today (gadsdentoday.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://gadsdentoday.com/,"Imposter Site, Lack of Transparency, False Information",gadsdentoday.com
FrontPage Magazine (www.frontpagemag.com),,LOW,,,Organization/Foundation,Medium Traffic,,https://frontpagemag.com/,"Propaganda, Conspiracy, Anti-Muslim",frontpagemag.com
Fresno Leader (fresnoleader.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://fresnoleader.com/,"Imposter Site, Lack of Transparency, False Information",fresnoleader.com
Free West Media (freewestmedia.com),,,Unknown,,,Minimal Traffic,,https://freewestmedia.com/,"Conspiracy Theories, Pseudoscience, Propaganda, Poor Sourcing, Lack of Transparency",freewestmedia.com
FreedomProject Media,RIGHT ,,,USA (48/180 Press Freedom),,,,https://freedomproject-media/,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing, Lack of Transparency, Failed Fact Checks",freedomproject-media
Freedom News Report (freedomnewsreport.com),Right,,,,,,,https://freedomnewsreport.com/,"Propaganda, Lack of Disclosure",freedomnewsreport.com
Fox News (www.foxnews.com),,,,,Website,,,https://foxnews.com/,"Conspiracy Theories, Pseudoscience, Propaganda, Poor Sources, Numerous Failed Fact Checks",foxnews.com
Fort Smith Times (fortsmithtimes.com),RIGHT-CENTER,,,MOSTLY FREEDOM,Website,Minimal Traffic,,https://fortsmithtimes.com/,"Imposter Site, Lack of Transparency, False Information",fortsmithtimes.com
For the Right News (fortherightnews.com),RIGHT ,LOW,USA,MOSTLY FREEDOM,Website,Minimal Traffic,LOW,https://fortherightnews.com/,"Poor Sourcing, Propaganda, Lack of Transparency",fortherightnews.com
Foreign Policy Initiative (www.foreignpolicyi.org),RIGHT ,LOW,USA,USA (45/180 Press Freedom),,,,https://foreignpolicyi.org/,"Lack of Transparency, Pseudoscience",foreignpolicyi.org
Focus on the Family (www.focusonthefamily.com),,LOW,,MOSTLY FREEDOM,,Medium Traffic,,https://focusonthefamily.com/,"Propaganda, Pseudoscience, Poor Sourcing, False Claims",focusonthefamily.com
Flex Mag (www.usafortrumponline.com),RIGHT ,LOW,,,,,,https://www.usafortrumponline.com,"Extreme Right, Propaganda, Conspiracy, Fake News",www.usafortrumponline.com
Flag & Cross (flagandcross.com),RIGHT ,MIXED,USA,MOSTLY FREEDOM,Website,Medium Traffic,LOW,https://flagandcross.com/,,flagandcross.com
First in Freedom Daily (firstinfreedomdaily.com),,,,,,Minimal Traffic,,https://firstfreedomdaily.com/,"Conspiracy Theories, Propaganda, Poor Sourcing, Lack of Transparency",firstfreedomdaily.com
Filming Cops (filmingcops.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,,https://filmingcops.com/,,filmingcops.com
Femalista (femalista.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,,https://femalista.com/,"Poor Sourcing, Lack of Transparency",femalista.com
